k1,k2,S(Add^5 k1 k2),R1,R2
15.0,30.0,0.4911111111111111,0.7813781191217037,0.9813781191217036
15.0,31.0,0.4752688172043011,0.7813781191217037,0.9908392620773752
15.0,32.0,0.4604166666666667,0.7813781191217037,1.0
16.0,1.0,1.0,0.8,0.0
16.0,2.0,1.0,0.8,0.2
16.0,3.0,1.0,0.8,0.31699250014423125
16.0,4.0,1.0,0.8,0.4
16.0,5.0,1.0,0.8,0.4643856189774725
16.0,6.0,1.0,0.8,0.5169925001442313
16.0,7.0,1.0,0.8,0.5614709844115209
16.0,8.0,1.0,0.8,0.6
16.0,9.0,1.0,0.8,0.6339850002884625
16.0,10.0,1.0,0.8,0.6643856189774725
16.0,11.0,1.0,0.8,0.6918863237274595
16.0,12.0,1.0,0.8,0.7169925001442313
16.0,13.0,0.9689785024861072,0.8,0.7400879436282184
16.0,14.0,0.9215561224489792,0.8,0.7614709844115207
16.0,15.0,0.8791666666666664,0.8,0.7813781191217037
16.0,16.0,0.8420758928571429,0.8,0.8
16.0,17.0,0.7986296792096057,0.8,0.817492568250068
16.0,18.0,0.7595108695652173,0.8,0.8339850002884625
16.0,19.0,0.7240953947368421,0.8,0.8495855026887171
16.0,20.0,0.691875,0.8,0.8643856189774726
16.0,21.0,0.6624313186813187,0.8,0.8784634845557522
16.0,22.0,0.6354166666666667,0.8,0.8918863237274595
16.0,23.0,0.6105395962732918,0.8,0.9047123912114026
16.0,24.0,0.5869791666666666,0.8,0.9169925001442314
16.0,25.0,0.5641346153846155,0.8,0.9287712379549448
16.0,26.0,0.5430021367521367,0.8,0.9400879436282186
16.0,27.0,0.5233961640211641,0.8,0.9509775004326938
16.0,28.0,0.5051570197044335,0.8,0.9614709844115208
16.0,29.0,0.48814655172413796,0.8,0.9715961990255144
16.0,30.0,0.472244623655914,0.8,0.9813781191217036
16.0,31.0,0.4573462701612904,0.8,0.9908392620773752
16.0,32.0,0.443359375,0.8,1.0
17.0,1.0,1.0,0.817492568250068,0.0
17.0,2.0,1.0,0.817492568250068,0.2
17.0,3.0,1.0,0.817492568250068,0.31699250014423125
17.0,4.0,1.0,0.817492568250068,0.4
17.0,5.0,1.0,0.817492568250068,0.4643856189774725
17.0,6.0,1.0,0.817492568250068,0.5169925001442313
17.0,7.0,1.0,0.817492568250068,0.5614709844115209
17.0,8.0,1.0,0.817492568250068,0.6
17.0,9.0,1.0,0.817492568250068,0.6339850002884625
17.0,10.0,1.0,0.817492568250068,0.6643856189774725
17.0,11.0,1.0,0.817492568250068,0.6918863237274595
17.0,12.0,0.9693499350959895,0.817492568250068,0.7169925001442313
17.0,13.0,0.9199917729329496,0.817492568250068,0.7400879436282184
17.0,14.0,0.8737585943468296,0.817492568250068,0.7614709844115207
17.0,15.0,0.8336898395721924,0.817492568250068,0.7813781191217037
17.0,16.0,0.7986296792096057,0.817492568250068,0.8
17.0,17.0,0.7676942434727902,0.817492568250068,0.817492568250068
17.0,18.0,0.7301790281329923,0.817492568250068,0.8339850002884625
17.0,19.0,0.6962074303405572,0.817492568250068,0.8495855026887171
17.0,20.0,0.6652941176470589,0.817492568250068,0.8643856189774726
17.0,21.0,0.6370394311570783,0.817492568250068,0.8784634845557522
17.0,22.0,0.6096256684491979,0.817492568250068,0.8918863237274595
17.0,23.0,0.5831202046035806,0.817492568250068,0.9047123912114026
17.0,24.0,0.5588235294117646,0.817492568250068,0.9169925001442314
17.0,25.0,0.536470588235294,0.817492568250068,0.9287712379549448
17.0,26.0,0.5158371040723982,0.817492568250068,0.9400879436282186
17.0,27.0,0.4967320261437908,0.817492568250068,0.9509775004326938
17.0,28.0,0.4789915966386554,0.817492568250068,0.9614709844115208
17.0,29.0,0.4624746450304259,0.817492568250068,0.9715961990255144
17.0,30.0,0.44705882352941184,0.817492568250068,0.9813781191217036
17.0,31.0,0.4326375711574953,0.817492568250068,0.9908392620773752
17.0,32.0,0.4191176470588236,0.817492568250068,1.0
18.0,1.0,1.0,0.8339850002884625,0.0
18.0,2.0,1.0,0.8339850002884625,0.2
18.0,3.0,1.0,0.8339850002884625,0.31699250014423125
18.0,4.0,1.0,0.8339850002884625,0.4
18.0,5.0,1.0,0.8339850002884625,0.4643856189774725
18.0,6.0,1.0,0.8339850002884625,0.5169925001442313
18.0,7.0,1.0,0.8339850002884625,0.5614709844115209
18.0,8.0,1.0,0.8339850002884625,0.6
18.0,9.0,1.0,0.8339850002884625,0.6339850002884625
18.0,10.0,1.0,0.8339850002884625,0.6643856189774725
18.0,11.0,0.9742014742014744,0.8339850002884625,0.6918863237274595
18.0,12.0,0.9257246376811592,0.8339850002884625,0.7169925001442313
18.0,13.0,0.8745819397993312,0.8339850002884625,0.7400879436282184
18.0,14.0,0.8307453416149068,0.8339850002884625,0.7614709844115207
18.0,15.0,0.7927536231884058,0.8339850002884625,0.7813781191217037
18.0,16.0,0.7595108695652173,0.8339850002884625,0.8
18.0,17.0,0.7301790281329923,0.8339850002884625,0.817492568250068
18.0,18.0,0.7041062801932367,0.8339850002884625,0.8339850002884625
18.0,19.0,0.6695906432748537,0.8339850002884625,0.8495855026887171
18.0,20.0,0.6361111111111111,0.8339850002884625,0.8643856189774726
18.0,21.0,0.6058201058201057,0.8339850002884625,0.8784634845557522
18.0,22.0,0.5782828282828283,0.8339850002884625,0.8918863237274595
18.0,23.0,0.5531400966183576,0.8339850002884625,0.9047123912114026
18.0,24.0,0.5300925925925926,0.8339850002884625,0.9169925001442314
18.0,25.0,0.508888888888889,0.8339850002884625,0.9287712379549448
18.0,26.0,0.4893162393162394,0.8339850002884625,0.9400879436282186
18.0,27.0,0.4711934156378601,0.8339850002884625,0.9509775004326938
18.0,28.0,0.4543650793650793,0.8339850002884625,0.9614709844115208
18.0,29.0,0.4386973180076628,0.8339850002884625,0.9715961990255144
18.0,30.0,0.4240740740740741,0.8339850002884625,0.9813781191217036
18.0,31.0,0.4103942652329749,0.8339850002884625,0.9908392620773752
18.0,32.0,0.3975694444444445,0.8339850002884625,1.0
19.0,1.0,1.0,0.8495855026887171,0.0
19.0,2.0,1.0,0.8495855026887171,0.2
19.0,3.0,1.0,0.8495855026887171,0.31699250014423125
19.0,4.0,1.0,0.8495855026887171,0.4
19.0,5.0,1.0,0.8495855026887171,0.4643856189774725
19.0,6.0,1.0,0.8495855026887171,0.5169925001442313
19.0,7.0,1.0,0.8495855026887171,0.5614709844115209
19.0,8.0,1.0,0.8495855026887171,0.6
19.0,9.0,1.0,0.8495855026887171,0.6339850002884625
19.0,10.0,0.9761133603238864,0.8495855026887171,0.6643856189774725
19.0,11.0,0.938535149061465,0.8495855026887171,0.6918863237274595
19.0,12.0,0.8821271929824561,0.8495855026887171,0.7169925001442313
19.0,13.0,0.8335020242914981,0.8495855026887171,0.7400879436282184
19.0,14.0,0.7918233082706765,0.8495855026887171,0.7614709844115207
19.0,15.0,0.7557017543859649,0.8495855026887171,0.7813781191217037
19.0,16.0,0.7240953947368421,0.8495855026887171,0.8
19.0,17.0,0.6962074303405572,0.8495855026887171,0.817492568250068
19.0,18.0,0.6695906432748537,0.8495855026887171,0.8339850002884625
19.0,19.0,0.6371191135734073,0.8495855026887171,0.8495855026887171
19.0,20.0,0.6052631578947368,0.8495855026887171,0.8643856189774726
19.0,21.0,0.5764411027568922,0.8495855026887171,0.8784634845557522
19.0,22.0,0.5502392344497609,0.8495855026887171,0.8918863237274595
19.0,23.0,0.5263157894736842,0.8495855026887171,0.9047123912114026
19.0,24.0,0.5043859649122807,0.8495855026887171,0.9169925001442314
19.0,25.0,0.4842105263157896,0.8495855026887171,0.9287712379549448
19.0,26.0,0.4655870445344129,0.8495855026887171,0.9400879436282186
19.0,27.0,0.4483430799220273,0.8495855026887171,0.9509775004326938
19.0,28.0,0.4323308270676692,0.8495855026887171,0.9614709844115208
19.0,29.0,0.4174228675136117,0.8495855026887171,0.9715961990255144
19.0,30.0,0.4035087719298245,0.8495855026887171,0.9813781191217036
19.0,31.0,0.39049235993208825,0.8495855026887171,0.9908392620773752
19.0,32.0,0.3782894736842105,0.8495855026887171,1.0
20.0,1.0,1.0,0.8643856189774726,0.0
20.0,2.0,1.0,0.8643856189774726,0.2
20.0,3.0,1.0,0.8643856189774726,0.31699250014423125
20.0,4.0,1.0,0.8643856189774726,0.4
20.0,5.0,1.0,0.8643856189774726,0.4643856189774725
20.0,6.0,1.0,0.8643856189774726,0.5169925001442313
20.0,7.0,1.0,0.8643856189774726,0.5614709844115209
20.0,8.0,1.0,0.8643856189774726,0.6
20.0,9.0,0.9825102880658436,0.8643856189774726,0.6339850002884625
20.0,10.0,0.9401851851851852,0.8643856189774726,0.6643856189774725
20.0,11.0,0.8932900432900432,0.8643856189774726,0.6918863237274595
20.0,12.0,0.8418650793650793,0.8643856189774726,0.7169925001442313
20.0,13.0,0.7961538461538462,0.8643856189774726,0.7400879436282184
20.0,14.0,0.7564285714285712,0.8643856189774726,0.7614709844115207
20.0,15.0,0.722,0.8643856189774726,0.7813781191217037
20.0,16.0,0.691875,0.8643856189774726,0.8
20.0,17.0,0.6652941176470589,0.8643856189774726,0.817492568250068
20.0,18.0,0.6361111111111111,0.8643856189774726,0.8339850002884625
20.0,19.0,0.6052631578947368,0.8643856189774726,0.8495855026887171
20.0,20.0,0.5774999999999999,0.8643856189774726,0.8643856189774726
20.0,21.0,0.5499999999999999,0.8643856189774726,0.8784634845557522
20.0,22.0,0.525,0.8643856189774726,0.8918863237274595
20.0,23.0,0.5021739130434782,0.8643856189774726,0.9047123912114026
20.0,24.0,0.4812500000000001,0.8643856189774726,0.9169925001442314
20.0,25.0,0.462,0.8643856189774726,0.9287712379549448
20.0,26.0,0.4442307692307693,0.8643856189774726,0.9400879436282186
20.0,27.0,0.4277777777777777,0.8643856189774726,0.9509775004326938
20.0,28.0,0.4125,0.8643856189774726,0.9614709844115208
20.0,29.0,0.3982758620689655,0.8643856189774726,0.9715961990255144
20.0,30.0,0.385,0.8643856189774726,0.9813781191217036
20.0,31.0,0.3725806451612904,0.8643856189774726,0.9908392620773752
20.0,32.0,0.3609374999999999,0.8643856189774726,1.0
21.0,1.0,1.0,0.8784634845557522,0.0
21.0,2.0,1.0,0.8784634845557522,0.2
21.0,3.0,1.0,0.8784634845557522,0.31699250014423125
21.0,4.0,1.0,0.8784634845557522,0.4
21.0,5.0,1.0,0.8784634845557522,0.4643856189774725
21.0,6.0,1.0,0.8784634845557522,0.5169925001442313
21.0,7.0,1.0,0.8784634845557522,0.5614709844115209
21.0,8.0,0.9974489795918364,0.8784634845557522,0.6
21.0,9.0,0.9467120181405896,0.8784634845557522,0.6339850002884625
21.0,10.0,0.906122448979592,0.8784634845557522,0.6643856189774725
21.0,11.0,0.8518299881936245,0.8784634845557522,0.6918863237274595
21.0,12.0,0.8028499278499279,0.8784634845557522,0.7169925001442313
21.0,13.0,0.7614052614052615,0.8784634845557522,0.7400879436282184
21.0,14.0,0.7240973312401884,0.8784634845557522,0.7614709844115207
21.0,15.0,0.6912087912087912,0.8784634845557522,0.7813781191217037
21.0,16.0,0.6624313186813187,0.8784634845557522,0.8
21.0,17.0,0.6370394311570783,0.8784634845557522,0.817492568250068
21.0,18.0,0.6058201058201057,0.8784634845557522,0.8339850002884625
21.0,19.0,0.5764411027568922,0.8784634845557522,0.8495855026887171
21.0,20.0,0.5499999999999999,0.8784634845557522,0.8643856189774726
21.0,21.0,0.5260770975056689,0.8784634845557522,0.8784634845557522
21.0,22.0,0.502164502164502,0.8784634845557522,0.8918863237274595
21.0,23.0,0.4803312629399586,0.8784634845557522,0.9047123912114026
21.0,24.0,0.4603174603174602,0.8784634845557522,0.9169925001442314
21.0,25.0,0.441904761904762,0.8784634845557522,0.9287712379549448
21.0,26.0,0.4249084249084248,0.8784634845557522,0.9400879436282186
21.0,27.0,0.4091710758377425,0.8784634845557522,0.9509775004326938
21.0,28.0,0.3945578231292517,0.8784634845557522,0.9614709844115208
21.0,29.0,0.38095238095238104,0.8784634845557522,0.9715961990255144
21.0,30.0,0.3682539682539682,0.8784634845557522,0.9813781191217036
21.0,31.0,0.3563748079877112,0.8784634845557522,0.9908392620773752
21.0,32.0,0.34523809523809523,0.8784634845557522,1.0
22.0,1.0,1.0,0.8918863237274595,0.0
22.0,2.0,1.0,0.8918863237274595,0.2
22.0,3.0,1.0,0.8918863237274595,0.31699250014423125
22.0,4.0,1.0,0.8918863237274595,0.4
22.0,5.0,1.0,0.8918863237274595,0.4643856189774725
22.0,6.0,1.0,0.8918863237274595,0.5169925001442313
22.0,7.0,1.0,0.8918863237274595,0.5614709844115209
22.0,8.0,0.9621865203761756,0.8918863237274595,0.6
22.0,9.0,0.9134447927551376,0.8918863237274595,0.6339850002884625
22.0,10.0,0.8681818181818182,0.8918863237274595,0.6643856189774725
22.0,11.0,0.8140495867768597,0.8918863237274595,0.6918863237274595
22.0,12.0,0.7672924901185771,0.8918863237274595,0.7169925001442313
22.0,13.0,0.7277287929461842,0.8918863237274595,0.7400879436282184
22.0,14.0,0.6938170525127048,0.8918863237274595,0.7614709844115207
22.0,15.0,0.662962962962963,0.8918863237274595,0.7813781191217037
22.0,16.0,0.6354166666666667,0.8918863237274595,0.8
22.0,17.0,0.6096256684491979,0.8918863237274595,0.817492568250068
22.0,18.0,0.5782828282828283,0.8918863237274595,0.8339850002884625
22.0,19.0,0.5502392344497609,0.8918863237274595,0.8495855026887171
22.0,20.0,0.525,0.8918863237274595,0.8643856189774726
22.0,21.0,0.502164502164502,0.8918863237274595,0.8784634845557522
22.0,22.0,0.481404958677686,0.8918863237274595,0.8918863237274595
22.0,23.0,0.4604743083003953,0.8918863237274595,0.9047123912114026
22.0,24.0,0.4412878787878788,0.8918863237274595,0.9169925001442314
22.0,25.0,0.4236363636363637,0.8918863237274595,0.9287712379549448
22.0,26.0,0.4073426573426574,0.8918863237274595,0.9400879436282186
22.0,27.0,0.39225589225589225,0.8918863237274595,0.9509775004326938
22.0,28.0,0.3782467532467534,0.8918863237274595,0.9614709844115208
22.0,29.0,0.36520376175548586,0.8918863237274595,0.9715961990255144
22.0,30.0,0.35303030303030297,0.8918863237274595,0.9813781191217036
22.0,31.0,0.34164222873900296,0.8918863237274595,0.9908392620773752
22.0,32.0,0.33096590909090906,0.8918863237274595,1.0
23.0,1.0,1.0,0.9047123912114026,0.0
23.0,2.0,1.0,0.9047123912114026,0.2
23.0,3.0,1.0,0.9047123912114026,0.31699250014423125
23.0,4.0,1.0,0.9047123912114026,0.4
23.0,5.0,1.0,0.9047123912114026,0.4643856189774725
23.0,6.0,1.0,0.9047123912114026,0.5169925001442313
23.0,7.0,0.9896480331262938,0.9047123912114026,0.5614709844115209
23.0,8.0,0.9293478260869568,0.9047123912114026,0.6
23.0,9.0,0.8824476650563607,0.9047123912114026,0.6339850002884625
23.0,10.0,0.8304347826086957,0.9047123912114026,0.6643856189774725
23.0,11.0,0.7786561264822134,0.9047123912114026,0.6918863237274595
23.0,12.0,0.7347524154589371,0.9047123912114026,0.7169925001442313
23.0,13.0,0.6969063545150502,0.9047123912114026,0.7400879436282184
23.0,14.0,0.664466873706004,0.9047123912114026,0.7614709844115207
23.0,15.0,0.636352657004831,0.9047123912114026,0.7813781191217037
23.0,16.0,0.6105395962732918,0.9047123912114026,0.8
23.0,17.0,0.5831202046035806,0.9047123912114026,0.817492568250068
23.0,18.0,0.5531400966183576,0.9047123912114026,0.8339850002884625
23.0,19.0,0.5263157894736842,0.9047123912114026,0.8495855026887171
23.0,20.0,0.5021739130434782,0.9047123912114026,0.8643856189774726
23.0,21.0,0.4803312629399586,0.9047123912114026,0.8784634845557522
23.0,22.0,0.4604743083003953,0.9047123912114026,0.8918863237274595
23.0,23.0,0.4423440453686199,0.9047123912114026,0.9047123912114026
23.0,24.0,0.4239130434782609,0.9047123912114026,0.9169925001442314
23.0,25.0,0.4069565217391304,0.9047123912114026,0.9287712379549448
23.0,26.0,0.3913043478260869,0.9047123912114026,0.9400879436282186
23.0,27.0,0.3768115942028985,0.9047123912114026,0.9509775004326938
23.0,28.0,0.3633540372670808,0.9047123912114026,0.9614709844115208
23.0,29.0,0.3508245877061469,0.9047123912114026,0.9715961990255144
23.0,30.0,0.33913043478260874,0.9047123912114026,0.9813781191217036
23.0,31.0,0.32819074333800835,0.9047123912114026,0.9908392620773752
23.0,32.0,0.3179347826086956,0.9047123912114026,1.0
24.0,1.0,1.0,0.9169925001442314,0.0
24.0,2.0,1.0,0.9169925001442314,0.2
24.0,3.0,1.0,0.9169925001442314,0.31699250014423125
24.0,4.0,1.0,0.9169925001442314,0.4
24.0,5.0,1.0,0.9169925001442314,0.4643856189774725
24.0,6.0,1.0,0.9169925001442314,0.5169925001442313
24.0,7.0,0.9567972350230414,0.9169925001442314,0.5614709844115209
24.0,8.0,0.8986895161290323,0.9169925001442314,0.6
24.0,9.0,0.8534946236559141,0.9169925001442314,0.6339850002884625
24.0,10.0,0.7958333333333334,0.9169925001442314,0.6643856189774725
24.0,11.0,0.7462121212121213,0.9169925001442314,0.6918863237274595
24.0,12.0,0.7048611111111109,0.9169925001442314,0.7169925001442313
24.0,13.0,0.6685897435897437,0.9169925001442314,0.7400879436282184
24.0,14.0,0.6374999999999997,0.9169925001442314,0.7614709844115207
24.0,15.0,0.6105555555555556,0.9169925001442314,0.7813781191217037
24.0,16.0,0.5869791666666666,0.9169925001442314,0.8
24.0,17.0,0.5588235294117646,0.9169925001442314,0.817492568250068
24.0,18.0,0.5300925925925926,0.9169925001442314,0.8339850002884625
24.0,19.0,0.5043859649122807,0.9169925001442314,0.8495855026887171
24.0,20.0,0.4812500000000001,0.9169925001442314,0.8643856189774726
24.0,21.0,0.4603174603174602,0.9169925001442314,0.8784634845557522
24.0,22.0,0.4412878787878788,0.9169925001442314,0.8918863237274595
24.0,23.0,0.4239130434782609,0.9169925001442314,0.9047123912114026
24.0,24.0,0.4079861111111112,0.9169925001442314,0.9169925001442314
24.0,25.0,0.3916666666666667,0.9169925001442314,0.9287712379549448
24.0,26.0,0.3766025641025641,0.9169925001442314,0.9400879436282186
24.0,27.0,0.3626543209876543,0.9169925001442314,0.9509775004326938
24.0,28.0,0.3497023809523809,0.9169925001442314,0.9614709844115208
24.0,29.0,0.3376436781609195,0.9169925001442314,0.9715961990255144
24.0,30.0,0.3263888888888889,0.9169925001442314,0.9813781191217036
24.0,31.0,0.3158602150537635,0.9169925001442314,0.9908392620773752
24.0,32.0,0.30598958333333337,0.9169925001442314,1.0
25.0,1.0,1.0,0.9287712379549448,0.0
25.0,2.0,1.0,0.9287712379549448,0.2
25.0,3.0,1.0,0.9287712379549448,0.31699250014423125
25.0,4.0,1.0,0.9287712379549448,0.4
25.0,5.0,1.0,0.9287712379549448,0.4643856189774725
25.0,6.0,0.9800000000000002,0.9287712379549448,0.5169925001442313
25.0,7.0,0.9248351648351648,0.9287712379549448,0.5614709844115209
25.0,8.0,0.8700000000000003,0.9287712379549448,0.6
25.0,9.0,0.8222222222222222,0.9287712379549448,0.6339850002884625
25.0,10.0,0.7640000000211044,0.9287712379549448,0.6643856189774725
25.0,11.0,0.7163636363636365,0.9287712379549448,0.6918863237274595
25.0,12.0,0.6766666666666667,0.9287712379549448,0.7169925001442313
25.0,13.0,0.6424852071005918,0.9287712379549448,0.7400879436282184
25.0,14.0,0.6126373626373625,0.9287712379549448,0.7614709844115207
25.0,15.0,0.5867692307692308,0.9287712379549448,0.7813781191217037
25.0,16.0,0.5641346153846155,0.9287712379549448,0.8
25.0,17.0,0.536470588235294,0.9287712379549448,0.817492568250068
25.0,18.0,0.508888888888889,0.9287712379549448,0.8339850002884625
25.0,19.0,0.4842105263157896,0.9287712379549448,0.8495855026887171
25.0,20.0,0.462,0.9287712379549448,0.8643856189774726
25.0,21.0,0.441904761904762,0.9287712379549448,0.8784634845557522
25.0,22.0,0.4236363636363637,0.9287712379549448,0.8918863237274595
25.0,23.0,0.4069565217391304,0.9287712379549448,0.9047123912114026
25.0,24.0,0.3916666666666667,0.9287712379549448,0.9169925001442314
25.0,25.0,0.3776,0.9287712379549448,0.9287712379549448
25.0,26.0,0.36307692307692296,0.9287712379549448,0.9400879436282186
25.0,27.0,0.3496296296296295,0.9287712379549448,0.9509775004326938
25.0,28.0,0.3371428571428572,0.9287712379549448,0.9614709844115208
25.0,29.0,0.32551724137931026,0.9287712379549448,0.9715961990255144
25.0,30.0,0.3146666666666666,0.9287712379549448,0.9813781191217036
25.0,31.0,0.304516129032258,0.9287712379549448,0.9908392620773752
25.0,32.0,0.295,0.9287712379549448,1.0
26.0,1.0,1.0,0.9400879436282186,0.0
26.0,2.0,1.0,0.9400879436282186,0.2
26.0,3.0,1.0,0.9400879436282186,0.31699250014423125
26.0,4.0,1.0,0.9400879436282186,0.4
26.0,5.0,1.0,0.9400879436282186,0.4643856189774725
26.0,6.0,0.942307692307692,0.9400879436282186,0.5169925001442313
26.0,7.0,0.8915343915343918,0.9400879436282186,0.5614709844115209
26.0,8.0,0.8430944055944054,0.9400879436282186,0.6
26.0,9.0,0.7905982905982907,0.9400879436282186,0.6339850002884625
26.0,10.0,0.7346153846153847,0.9400879436282186,0.6643856189774725
26.0,11.0,0.6888111888111887,0.9400879436282186,0.6918863237274595
26.0,12.0,0.6506410256410255,0.9400879436282186,0.7169925001442313
26.0,13.0,0.6183431952662721,0.9400879436282186,0.7400879436282184
26.0,14.0,0.5896418396418398,0.9400879436282186,0.7614709844115207
26.0,15.0,0.5647673314339979,0.9400879436282186,0.7813781191217037
26.0,16.0,0.5430021367521367,0.9400879436282186,0.8
26.0,17.0,0.5158371040723982,0.9400879436282186,0.817492568250068
26.0,18.0,0.4893162393162394,0.9400879436282186,0.8339850002884625
26.0,19.0,0.4655870445344129,0.9400879436282186,0.8495855026887171
26.0,20.0,0.4442307692307693,0.9400879436282186,0.8643856189774726
26.0,21.0,0.4249084249084248,0.9400879436282186,0.8784634845557522
26.0,22.0,0.4073426573426574,0.9400879436282186,0.8918863237274595
26.0,23.0,0.3913043478260869,0.9400879436282186,0.9047123912114026
26.0,24.0,0.3766025641025641,0.9400879436282186,0.9169925001442314
26.0,25.0,0.36307692307692296,0.9400879436282186,0.9287712379549448
26.0,26.0,0.3505917159763313,0.9400879436282186,0.9400879436282186
26.0,27.0,0.3376068376068376,0.9400879436282186,0.9509775004326938
26.0,28.0,0.3255494505494506,0.9400879436282186,0.9614709844115208
26.0,29.0,0.3143236074270557,0.9400879436282186,0.9715961990255144
26.0,30.0,0.30384615384615377,0.9400879436282186,0.9813781191217036
26.0,31.0,0.2940446650124069,0.9400879436282186,0.9908392620773752
26.0,32.0,0.2848557692307692,0.9400879436282186,1.0
27.0,1.0,1.0,0.9509775004326938,0.0
27.0,2.0,1.0,0.9509775004326938,0.2
27.0,3.0,1.0,0.9509775004326938,0.31699250014423125
27.0,4.0,1.0,0.9509775004326938,0.4
27.0,5.0,0.9703703703703704,0.9509775004326938,0.4643856189774725
27.0,6.0,0.9074074074074072,0.9509775004326938,0.5169925001442313
27.0,7.0,0.8605442176870748,0.9509775004326938,0.5614709844115209
27.0,8.0,0.8178104575163401,0.9509775004326938,0.6
27.0,9.0,0.7613168724279837,0.9509775004326938,0.6339850002884625
27.0,10.0,0.7074074074074075,0.9509775004326938,0.6643856189774725
27.0,11.0,0.6632996632996633,0.9509775004326938,0.6918863237274595
27.0,12.0,0.6265432098765431,0.9509775004326938,0.7169925001442313
27.0,13.0,0.5954415954415955,0.9509775004326938,0.7400879436282184
27.0,14.0,0.5683106575963718,0.9509775004326938,0.7614709844115207
27.0,15.0,0.5443562610229277,0.9509775004326938,0.7813781191217037
27.0,16.0,0.5233961640211641,0.9509775004326938,0.8
27.0,17.0,0.4967320261437908,0.9509775004326938,0.817492568250068
27.0,18.0,0.4711934156378601,0.9509775004326938,0.8339850002884625
27.0,19.0,0.4483430799220273,0.9509775004326938,0.8495855026887171
27.0,20.0,0.4277777777777777,0.9509775004326938,0.8643856189774726
27.0,21.0,0.4091710758377425,0.9509775004326938,0.8784634845557522
27.0,22.0,0.39225589225589225,0.9509775004326938,0.8918863237274595
27.0,23.0,0.3768115942028985,0.9509775004326938,0.9047123912114026
27.0,24.0,0.3626543209876543,0.9509775004326938,0.9169925001442314
27.0,25.0,0.3496296296296295,0.9509775004326938,0.9287712379549448
27.0,26.0,0.3376068376068376,0.9509775004326938,0.9400879436282186
27.0,27.0,0.3264746227709191,0.9509775004326938,0.9509775004326938
27.0,28.0,0.3148148148148149,0.9509775004326938,0.9614709844115208
27.0,29.0,0.30395913154533843,0.9509775004326938,0.9715961990255144
27.0,30.0,0.2938271604938271,0.9509775004326938,0.9813781191217036
27.0,31.0,0.28434886499402634,0.9509775004326938,0.9908392620773752
27.0,32.0,0.27546296296296297,0.9509775004326938,1.0
28.0,1.0,1.0,0.9614709844115208,0.0
28.0,2.0,1.0,0.9614709844115208,0.2
28.0,3.0,1.0,0.9614709844115208,0.31699250014423125
28.0,4.0,1.0,0.9614709844115208,0.4
28.0,5.0,0.9357142857142856,0.9614709844115208,0.4643856189774725
28.0,6.0,0.875,0.9614709844115208,0.5169925001442313
28.0,7.0,0.8316326530612245,0.9614709844115208,0.5614709844115209
28.0,8.0,0.7929495073891626,0.9614709844115208,0.6
28.0,9.0,0.7341269841269841,0.9614709844115208,0.6339850002884625
28.0,10.0,0.6821428571428572,0.9614709844115208,0.6643856189774725
28.0,11.0,0.6396103896103897,0.9614709844115208,0.6918863237274595
28.0,12.0,0.6041666666666667,0.9614709844115208,0.7169925001442313
28.0,13.0,0.5741758241758244,0.9614709844115208,0.7400879436282184
28.0,14.0,0.5484693877551021,0.9614709844115208,0.7614709844115207
28.0,15.0,0.5253694581280788,0.9614709844115208,0.7813781191217037
28.0,16.0,0.5051570197044335,0.9614709844115208,0.8
28.0,17.0,0.4789915966386554,0.9614709844115208,0.817492568250068
28.0,18.0,0.4543650793650793,0.9614709844115208,0.8339850002884625
28.0,19.0,0.4323308270676692,0.9614709844115208,0.8495855026887171
28.0,20.0,0.4125,0.9614709844115208,0.8643856189774726
28.0,21.0,0.3945578231292517,0.9614709844115208,0.8784634845557522
28.0,22.0,0.3782467532467534,0.9614709844115208,0.8918863237274595
28.0,23.0,0.3633540372670808,0.9614709844115208,0.9047123912114026
28.0,24.0,0.3497023809523809,0.9614709844115208,0.9169925001442314
28.0,25.0,0.3371428571428572,0.9614709844115208,0.9287712379549448
28.0,26.0,0.3255494505494506,0.9614709844115208,0.9400879436282186
28.0,27.0,0.3148148148148149,0.9614709844115208,0.9509775004326938
28.0,28.0,0.3048469387755101,0.9614709844115208,0.9614709844115208
28.0,29.0,0.2943349753694581,0.9614709844115208,0.9715961990255144
28.0,30.0,0.2845238095238095,0.9614709844115208,0.9813781191217036
28.0,31.0,0.2753456221198157,0.9614709844115208,0.9908392620773752
28.0,32.0,0.2667410714285714,0.9614709844115208,1.0
29.0,1.0,1.0,0.9715961990255144,0.0
29.0,2.0,1.0,0.9715961990255144,0.2
29.0,3.0,1.0,0.9715961990255144,0.31699250014423125
29.0,4.0,0.9794061302681992,0.9715961990255144,0.4
29.0,5.0,0.9034482758620688,0.9715961990255144,0.4643856189774725
29.0,6.0,0.8448275862068965,0.9715961990255144,0.5169925001442313
29.0,7.0,0.8029556650246303,0.9715961990255144,0.5614709844115209
29.0,8.0,0.7672413793103449,0.9715961990255144,0.6
29.0,9.0,0.7088122605363985,0.9715961990255144,0.6339850002884625
29.0,10.0,0.6586206896551723,0.9715961990255144,0.6643856189774725
29.0,11.0,0.6175548589341693,0.9715961990255144,0.6918863237274595
29.0,12.0,0.5833333333333334,0.9715961990255144,0.7169925001442313
29.0,13.0,0.5543766578249336,0.9715961990255144,0.7400879436282184
29.0,14.0,0.5295566502463054,0.9715961990255144,0.7614709844115207
